name,domain,kovrr_sic,country_code
Allbee Michaela,,81,US_DC
David Wesley,,73,US_HI
Pariseau Repair,,76,US_SD
Sparkle Wash,,73,US_WV
Kta Kamuela,,65,US_HI
Domingo Stephanie CPA,,87,US_HI
Tom Caulkins,,73,US_NH
National Conference Of Puerto Rican Women,,86,US_DC
Quarterline Design Management,,87,US_VT
Sandwich Isle Termite & Pest,,73,US_HI
Gerald W G Kwock Charitable Foundation,,86,US_HI
Health Insurance Plan-New York,,64,US_DC
New Harbor Village LLC,,73,US_RI
Advanced Integrated Mssn Sltns,,73,US_DC
Carlos M Recio,,81,US_DC
Danforth Group,,87,US_ME
Ronald Bilodeau,,73,US_NH
Sdl Public Affairs Consulting LLC,,87,US_ME
Nora Lutheran Church,,86,US_ND
Miller Detailing,,75,US_WV
Carpenter Jr Russell H,,17,US_DC
Brown Grace,,81,US_DC
Sme Investigations,,73,US_RI
Maid In Dc LLC,,80,US_DC
Bruce F Simmons Ii,,73,US_ME
Go Getters,,73,US_DE
Ge Security,,73,US_ME
Mountain Air Duct Cleaning LLC,,73,US_WV
First Universalist Church,,86,US_ME
Kulikowski Timothy C DO,,80,US_ME
Designpro,,87,US_HI
"Eco-Works Llc,",,49,US_DC
Axiom Factor Inc,,73,US_WV
Carol A Fontaine Cpa,,87,US_MT
Frederick S Miller Md,,80,US_ME
Friedman Tiffany Q,,81,US_DE
Ri Credit Services LLC,,73,US_RI
Edward T Miller,,81,US_DC
Greely David,,73,US_NH
Annies Affordables,,73,US_NH
Lawnworks,,78,US_ME
Haugen Don,,87,US_ND
2 Bit Ranch,,29,US_ND
Giobbi Archie,,65,US_ME
Executive Planning Services,,87,US_WY
Lincoln Primary Care Center Inc,,80,US_WV
Bryce Flint Law Office,,81,US_SD
L & L Landscaping,,78,US_ME
Interior R&P,,73,US_MT
Sip-N-Suds Laundromat,,72,US_VT
Village Laundry & Cleaners,,76,US_RI
Jmc Landscaping LLC,,78,US_NH
Red Desert Clinic,,80,US_WY
Melissa Simontic,,73,US_WV
Pelletier Janice L MD,,80,US_ME
Han N S Md Pa,,80,US_DE
Sole Proprietorship,,73,US_VT
Cms Inc,,73,US_ME
Thistlethwaite Tim MD,,80,US_WV
Joglekar Amit MD,,80,US_NH
Craighton Lawn Care,,78,US_DE
Glen A Bolster Cpa,,87,US_VT
Muffler Stop Inc,,75,US_SD
Daniel F Lee,,81,US_HI
Dixon & Dixon Inc,,24,US_MT
Riverside Park,,65,US_MT
Diane J Nygren,,73,US_ND
Travis Kane,,73,US_ME
Gisele M Thibodeau,,73,US_ME
Absolute Clean,,76,US_ME
Codys Welding,,76,US_MT
Ags Productions LLC,,78,US_WY
Avery Consulting LLC,,87,US_MT
Frankenfeld Associates,,87,US_SD
Cecil Smith,,86,US_WV
Lie And The Karma Club,,79,US_NH
Artenstein Andrew W MD,,80,US_RI
United Methodist Church,,86,US_VT
Kirsten Teevens,,73,US_NH
Lews Shearing,,75,US_SD
Burke Mark D CPA,,87,US_MT
Smyth Enterprises Ltd,,87,US_HI
Hawaii Island Benefits,,87,US_HI
Environmental Test Pdts LLC,,87,US_NH
Randall J Keller,,73,US_ND
Latham's Upholstery,,76,US_ME
Steven S Nauman,,73,US_ND
Chokshi Purvi MD,,80,US_RI
Kona Gardeners,,78,US_HI
Scudder Development Advisors Inc,,87,US_NH
Kleinert Lisa MD,,80,US_ME
Beautifully Balanced Skin Btq,,56,US_RI
Cf Calloway,,73,US_DE
Kns Systems Inc,,73,US_RI
Hanrahan William F,,81,US_DC
Paula S Harris Notary,,73,US_ME
Life Style Barber Shop,,72,US_DC
Stewart William T,,81,US_ME
Vital Connections Inc,,73,US_VT
Ryan J Aaron Lawyer,,81,US_WV
Lutheran Parsonage,,86,US_ND
Port Polson Players Theatre,,79,US_MT
Curbside Mobile Detailing,,75,US_MT
Jennifer L Konvalin Cpa Pa,,87,US_SD
Plantscapes,,78,US_ME
Lewis Myron A MD,,80,US_WV
innologic lab,,73,IN
Mark Yasuo Kunimoto,,73,US_HI
youracetech,,73,CA
S H Tojo,,73,US_HI
Lea C Sloan Lpc,,87,US_DC
Jacob Walker,,73,US_MT
hear me now,,73,US_ME
Turnbull Bruce H,,81,US_DC
Bornstein Joseph L,,81,US_ME
Otter Creek Assoc,,80,US_VT
Rollins Gene A,,81,US_DE
Speedy Management,,65,US_DC
Hatfleld Marie M,,81,US_HI
Rosedale Properties,,65,US_ND
Beverly Houston,,73,US_DE
Gardner Richard R,,81,US_DC
Aspire Salon,,72,US_MT
Fox Danniel,,73,US_WY
Kenziekate Invitations,,72,US_RI
Albert Arouh & Associates Inc,,87,US_DE
5280 Enterprises LLC,,87,US_ME
Migliorino Robert R DO,,80,US_SD
E S D Consulting Services,,87,US_DE
Lisa Whited Planning & Design Inc,,73,US_ME
River's Run Pllc,,73,US_MT
Matlusky For Auditor,,86,US_DE
Credit Group Assoc LLC,,73,US_DE
Abc Lock & Key,,76,US_NH
Crimson Sound,,79,US_ND
Med Center One Hearing Center,,80,US_ND
Fowler & Company Limited Partnership I,,65,US_SD
Pine Hill Storage,,75,US_NH
Upholstery By Max,,76,US_MT
Jrl Studio LLC,,73,US_NH
La Vie An Early Pregnancy Clinic,,80,US_MT
Pulmonary Home Care,,80,US_WV
Blake's Tree Service,,78,US_ND
Lacey Kimberly A,,81,US_DC
Arteffects,,73,US_ME
Burke Sosa Mary E,,80,US_RI
Dabbs LLC,,73,US_VT
Classie Clip All Breed Grmng,,75,US_NH
Liberty Dialysis-Hawaii LLC,,80,US_HI
Robert Dale Hajek,,73,US_MT
Pacific Rim Interior Design Inc,,73,US_HI
Get Benefits Help,,81,US_NH
Kalorama Partners Harvey Pitt,,87,US_DC
J Y P Consulting,,87,US_DC
To The Trade Interiors,,73,US_HI
Margaret O Vavala,,87,US_DE
Shorebird Entertainment,,79,US_RI
Rice Vanessa M DO,,80,US_WY
Chris Coughlin,,73,US_VT
lifeline canberra,,80,AU
David A Williams,,73,US_ME
Butler John W,,81,US_DC
xentroid solutions ltd,,73,HK
Gold Nuggets Arcade,,79,US_WV
Edison Dick,,81,US_DC
Whitcraft Goalkeeping Camps,,73,US_DE
Exchange Corp Of Montana Inc,,65,US_MT
Organization Transitions Inc,,73,US_RI
aeb sweden,,73,SE
Bise Enterprises,,87,US_HI
Morrell Chris Cathy,,73,US_DE
National Advisory Council,,73,US_DC
Acs Inc,,73,US_MT
Josh Beard,,73,US_WV
John W Totman,,73,US_ME
Wincek Mark D,,81,US_DC
Waimanalo Village Rsdnt Corp,,86,US_HI
Van Horssen Jamie L,,80,US_MT
Sugar Shack Car Wash,,75,US_VT
Herres Valeri Enterprises,,73,US_NH
Tan Tasia-Tanning Salon,,72,US_RI
Stetsyuk Victor DDS,,80,US_NH
Martin And Laura Freedman Foundation,,86,US_VT
Arthur W Colbourn Md,,80,US_DE
Alton Gilman,,24,US_VT
Melief Andre,,87,US_MT
The Trappers Taxidermy,,76,US_MT
Joncran Textiles,,73,US_RI
Aibl,,73,US_MT
Exl Group LLC,,87,US_VT
Kev Mar Tax Services,,87,US_WV
Atlas & Atlas,,81,US_NH
Lemar S Creative Carpentr,,73,US_ME
Uc Shipping Express,,73,US_MT
Wolf Maintenance,,73,US_WY
Bishops Chimney Service,,73,US_RI
Trou Auto Repair,,76,US_DE
Veterans Honor Guard,,86,US_ND
Dante Club,,79,US_RI
Youngclaus Sarah K CPA,,87,US_NH
Foy M Dennes,,73,US_WY
Atkinson Typing Service,,73,US_NH
Green Mountain Ctr-Oral Srgry,,80,US_VT
Paul J Giles Jr,,76,US_DE
Ing Life Insurance And Annuity Company,,87,US_ME
Matthew R Silva,,73,US_NH
Giorgio Fresh,,73,US_NH
Hancock Research Inc,,73,US_RI
The Meth Project Foundation Inc,,86,US_WY
O'Bagy Paul CPA,,87,US_MT
Bull Moose Pictures LLC,,86,US_VT
David Plant Adr,,73,US_NH
James A Fox,,73,US_ME
Buddy's Home Video,,78,US_WV
Filler Mark G,,87,US_ME
Mu Omicron Alumni Assn Inc,,86,US_NH
Club 505,,79,US_RI
South Hills Presbyterian,,86,US_WV
Ricky Davis,,73,US_WV
Tw Bridges Associates LLC,,87,US_NH
Christian Reformed Church,,86,US_SD
Four Point Assoc Inc,,87,US_ME
Abraham J Saad,,81,US_WV
Wheezysoup LLC,,73,US_DE
Gregory Schadone Law Office,,81,US_RI
Jandj Property Management,,87,US_ND
Elg Haniel Finance Inc,,87,US_DE
Bowen Je Services,,78,US_VT
Stephanie Hemingway,,73,US_ME
Gibson Daniel P MD,,80,US_NH
Tim's Lawn Care,,78,US_SD
Sue K Casto,,73,US_WV
Kostendorf Photography,,72,US_ND
St Theresa's-Kekaha Church,,86,US_HI
Woodie C Head Enterprises,,65,US_DC
The Cochran Firm,,81,US_DC
Rhode Flux,,73,US_RI
Barrett You & Assoc Inc,,73,US_DC
Vineyard Christian Fellowship (Inc),,86,US_MT
Smith Donna D,,81,US_DC
Wade John A MD,,80,US_WV
Eric L Anderson,,73,US_ND
Sweet Dream Living LLC,,73,US_MT
Top 2 Bottom Cleaning Services L L C,,73,US_WV
Harry & Ann Marie Mooney,,73,US_DE
Robert A Luersen Aia,,87,US_HI
Ridley & Devereaux Funeral,,72,US_DC
Doug Wood,,73,US_DE
Carol Culver Dance Academy,,79,US_HI
Ellis Brothers Inc,,76,US_NH
The Branding Idea LLC,,87,US_VT
S & R Management,,73,US_DE
Archipelago Hawaii,,73,US_HI
Ball Winston,,76,US_VT
St Peter's Episcopal Church,,86,US_HI
Tawanna A Marshall LLC,,73,US_DC
Professional Nurses Associates,,73,US_VT
Fader Kimberly P,,80,US_NH
Yang Letah MD,,80,US_HI
Thomas J Santos,,73,US_ND
Pitcher Jamie Groomer - Pawz Dog & Cat Grooming,,75,US_ME
Burklyn Ballet Theatre Incorporated,,79,US_VT
Carol A Bunce,,73,US_VT
Lloyds Taxidermy,,76,US_WY
Yue Inc,,73,US_RI
Benesch Howard I,,80,US_RI
Carlson Ronald S DDS,,73,US_HI
Special Interest Motors,,76,US_MT
Tai Frederick W MD,,80,US_MT
S Wood Landscaping,,78,US_DE
Richard Cox,,73,US_NH
Harry V Cupplo,,73,US_WV
Dillon Medical Clinic,,80,US_MT
Hetherington Hetherington,,81,US_RI
mdtpnet,,79,CL
Complete Denture Center,,80,US_ME
Wave Lengths,,72,US_ME
Garry Lanham,,73,US_WV
Jeff W Bucher CPA Pc,,87,US_SD
Aging Excellence Inc,,73,US_NH
Bentz Jerome W MD,,80,US_SD
montreal dialogue group,,78,ES
Barrett John C CPA,,87,US_MT
Appleton Management L L C,,73,US_DC
Travel Systems WV,,86,US_WV
Kokua Legal Service Inc,,81,US_HI
Shapiro And Morley LLC,,81,US_ME
New Moon Fisheries,,92,US_ME
Reinhold K Rechkemmer,,73,US_NH
Clifford IV John D,,81,US_ME
Med-Write,,87,US_MT
Rex Lint Consulting,,73,US_NH
New Dawn Enterprises LLC,,87,US_VT
Detailing Unltd,,75,US_SD
Paula Young Cleaning,,76,US_ME
Jim P Effling,,73,US_SD
Thomas J Drake,,81,US_WV
Kauai Motocross Assoc Inc,,73,US_HI
Reflections Unlimited,,72,US_VT
Six Point Corporation,,73,US_SD
Matt Bever,,73,US_WV
Zafar Masood M MD,,80,US_WV
Alberts Landscaping,,78,US_WV
Jim Dugan Photography,,72,US_ME
Metigoshe Lutheran Church,,86,US_ND
First Christian Church,,86,US_MT
Dettinger Wanda M,,73,US_WV
Wells County Post No 1868 Veterans Of Foreign Wars Of The United States Incorporated,,86,US_ND
Michael Boudin Lawyer,,81,US_DC
Technology Partners Inc,,73,US_ND
Apparatus LLC,,73,US_RI
Schmidt Dale,,13,US_ND
National Merchant Resources L L C,,87,US_WV
Sun Industries Llp,,87,US_WV
Tan Zone,,72,US_ME
Jm Consulting,,87,US_DE
Kinetic Clean Energy LLC,,87,US_WV
Phien Phung,,72,US_WV
Yogo Crazy,,73,US_RI
Beau Mariage,,72,US_HI
Zimmerman Richard,,81,US_RI
Greenwald Brody,,81,US_DC
Stephen Dailey Dds,,80,US_MT
Winterbourne LLC,,87,US_HI
Avocado,,73,US_ND
Danford John V,,81,US_WV
Fiber Glass Finishes,,76,US_WV
Mark Stanley Urquhart,,73,US_ME
Oates Constance J,,80,US_WV
Lee Peter A,,81,US_HI
Mainely Lawn And Landscape,,78,US_ME
Greoory Brown Pa,,81,US_ME
Pisco Management LLC,,87,US_WV
Jesus Is The Way Church Of God,,86,US_NH
Gerald F Dennis,,73,US_NH
Md Management Services,,87,US_DE
Peter J Sindo,,73,US_ME
Soldyshev Ruslan A MD,,80,US_MT
Stand And Marcy,,64,US_ND
Bible Holiness Fellowship,,86,US_ME
Thomas Tuntland,,81,US_ND
Rowe,,73,US_ME
Williams Crane Inc,,73,US_SD
Precision Productions,,78,US_WV
Just Results Weight Loss Center,,72,US_RI
Conroy Real Estate Of Mt Inc,,65,US_MT
Polaris Consulting Group Inc,,87,US_DE
Birnholz Accounting Services,,87,US_VT
Columbia Heights Carpet Clnrs,,72,US_DC
exeter hospital pediatric,,80,US_NH
Dietz Kathy,,64,US_MT
Daylilly's Grounds Care,,78,US_NH
Gary Olawsky,,13,US_SD
Central Congregational Church,,86,US_NH
Paul Janigian Inc,,73,US_DC
One On One Singles Dance,,79,US_WV
three rivers family practice,,80,US_ME
George E Murray,,73,US_DE
Wezelman Joy Attny At Law,,81,US_ND
Public Defender Corp,,81,US_WV
Danforth Laverne V,,80,US_DC
Feel Better-Its All About You,,73,US_NH
Brothers Telecom,,73,US_WV
Leonard Degoroski,,73,US_MT
Woodcraft By Dirk,,73,US_HI
Greater Gf Soccer Club,,79,US_ND
Gray Hawk Systems Inc,,73,US_DC
Rule Realty Northwest National,,65,US_MT
Bruschwein Enterprises LLC,,73,US_MT
Doctor Winshields,,75,US_MT
Main Street Pest Control,,80,US_DC
Minor & Minor Real Estate,,65,US_RI
Jmb Consulting LLC,,87,US_NH
Business Innovation Technology LLC,,87,US_WV
Valley Tree Service,,78,US_WV
Sullivan Hazeltine Allinson LLC,,81,US_DE
Ken Kay Schallenkamp,,73,US_SD
Cuttings in the Ville,,72,US_VT
Daniel R Kensing,,73,US_SD
Chamberlain Consulting LLC,,87,US_DE
Chez Chem LLC,,73,US_WY
Yusi Elizabeth M,,81,US_DC
Polensky Farm & Ranch,,24,US_ND
Mueller Aia,,87,US_MT
Divide Enterprises LLC,,87,US_MT
Scott Southmayd,,73,US_NH
Progressive Video Lottery Ltd,,73,US_WV
Franklin W Rector Ii,,73,US_WV
Vetter,,73,US_ND
James F Rojas,,73,US_ME
Associated Insurance Managers,,64,US_MT
Kao John MD,,80,US_HI
Nedex,,80,US_WV
Stratner Company LLC,,73,US_NH
Anita & Gary Girard,,73,US_RI
Five O Productions Inc,,78,US_HI
Stoneworks Of Maine,,73,US_ME
Richwood Christian Church,,86,US_WV
Double B Enterprise LLC,,73,US_HI
Melvina Perkins L,,73,US_ME
Grasslands LLC,,87,US_MT
Infotech System Security,,73,US_DC
William Benoit,,24,US_VT
Cybertech Investigative Services,,73,US_SD
Rangermade,,87,US_MT
emerson network power energy systems ab,,73,SE
Outdoor Escapes New Hampshire,,78,US_NH
Reid Sheila,,80,US_VT
Mcknight Community Hall,,79,US_SD
Legal & Business Translation A,,73,US_WY
Michael M Marquis,,73,US_ME
Savage Farm,,65,US_VT
Thaler Paul S,,81,US_DC
approach,,73,NL
Dj Double J,,79,US_DE
Md Enterprizes,,73,US_ND
American Fitness Products,,79,US_DE
Pembina Hills Academy,,76,US_ND
Dk Travel,,47,US_RI
Densmore Group,,87,US_DC
Szupper Michael,,86,US_DE
Westside Shade & Blind Company Inc,,73,US_NH
Landscape Gardener,,78,US_ME
Mason Meredith J MD,,80,US_WV
Amanda M Junso,,73,US_SD
Jarvis Heather,,81,US_VT
Judy Bisbano,,73,US_RI
Horse Plains Photo Adventures,,27,US_MT
lybree skate,,79,BR
Sisters of Charity,,86,US_VT
Impact,,73,US_DC
5 Star Refinishing,,76,US_HI
Grow Green Indoor Gardening,,78,US_MT
Kretschmar Law Office,,81,US_ND
Sunrise Cleaners,,76,US_DE
Mark W Mccourt,,73,US_WV
Hymes H Matthew Ii Attorney Office Res,,81,US_WV
Petty Rs Consulting,,87,US_DE
U Haul Co,,75,US_WY
immochan luxembourg,,65,LU
Eid Management And Business Corporation,,80,US_RI
Sevim Cem,,65,US_DC
Ferreira William Jr & Malafronte Micha,,73,US_RI
Coxs Fork Church,,86,US_WV
New Hampshire Congress Of Parents Grinnell Pta,,86,US_NH
Sullivan & Sullivan Masasge,,80,US_NH
Drhm Histrcl Society,,86,US_ME
Rothe Associates,,87,US_ME
Elk Antler Lodge,,59,US_WY
First Executive Inc,,87,US_DE
Charles Pettengill,,73,US_NH
Lucinda Pagan Inc,,73,US_HI
Hartnett Anthony S,,81,US_NH
Paul Jordan,,73,US_WV
Ledd Studio Web Design & Dev,,73,US_ND
967 Cleaning Services,,73,US_HI
Clinton William J,,81,US_DC
The Burroughs Mall,,73,US_HI
K & G Rentals LLC,,65,US_WV
Jv Management LLC,,87,US_RI
Brian Midthun,,73,US_ND
Jeffrey P Flenner,,73,US_ME
Bouchard Raymond R,,73,US_ME
Flandreau Housing Authority,,65,US_SD
Ramona R Jones,,73,US_WV
Kiwanis International Inc,,86,US_ND
Comprehsive Healthcare Solutions,,73,US_DC
ilmed servizi di panicco franco e c. s.a.p.a.,,73,IT
Raymond L Adrienne Lepage,,73,US_RI
Andrews Carpet & Floor Cleaning,,76,US_VT
Volunteers of Amer Supervision,,80,US_WY
Cold Air Design Inc,,84,US_WY
Napier Stephanie L,,81,US_DC
Swimming Pool,,79,US_ND
Blue Ridge Termite & Pest,,73,US_WV
Martyn Willis S,,81,US_DC
Mcmahon Enterprises,,87,US_DE
He-Man Tree Service,,78,US_HI
T L Properties,,65,US_SD
Laura Gay Giardini,,73,US_ND
Vermont Kosher LLC,,73,US_VT
Tyler Mcnally,,73,US_VT
Infectious Disease of Uhc,,80,US_VT
Beartooth Healthcare,,80,US_WY
Andrew Hudson,,73,US_DE
Mosesso John A,,81,US_WV
Hargrove Associates LLC,,87,US_DC
Grant Marketing Inc,,87,US_RI
Cormac Systems & Service Inc,,73,US_MT
Mac Lean Matthew J,,81,US_DC
Doughty Environmental Hygiene,,87,US_VT
Fleming Assoc,,73,US_WV
Photography By Dorthea,,73,US_MT
Tara M Gilbar,,73,US_VT
Pigors,,73,US_SD
Dns Landscaping,,78,US_RI
Williams Walter L,,81,US_WV
Paul D Robinson,,73,US_ME
Medical Imaging Assoc,,80,US_RI
L Benoit,,73,US_VT
B Can Inc,,79,US_HI
Christopher K Oliveira,,81,US_MT
Hogg Mark E DDS,,80,US_SD
Case Corp,,73,US_ND
club black,,79,DK
St Mark's Episcopal Church,,86,US_ME
Rollie's Upholstery,,76,US_MT
Makawao Boarding Kennel,,75,US_HI
Stebbing Jennifer DO,,73,US_NH
Believers Family Fellowship,,73,US_WV
Yasodha LLC,,73,US_NH
Lisa Louise Photography,,72,US_NH
Wright D3g Enterprises,,87,US_WV
Solomon Resources LLC,,73,US_HI
The Windham Group,,73,US_NH
Seccareccia Mary,,80,US_RI
Shupp Frances Likens Office,,73,US_WV
Gary Thomas Clem,,73,US_WV
Cnv Service CO LLC,,87,US_ND
New Beginning Christian,,86,US_HI
Mountaineer Manor,,72,US_WV
Jennifer Pimentel,,73,US_HI
logical choice it pty ltd,,73,AU
Lightspeed Consulting LLC,,87,US_RI
Parent Photography Modeling,,72,US_ME
Mikmaz Essence,,73,US_MT
Kim Purnell,,73,US_DE
Mr Gregory Michael Hausmann,,73,US_DE
Ultimate Images,,73,US_RI
Bennetts Tour Guides,,47,US_RI
Sanford Springville Development Corporation,,87,US_ME
Michael R Phillips,,73,US_ME
Information Consulting,,87,US_MT
Jeffery Sturgis,,73,US_ME
racing club narbonne mediterranee,,79,FR
iqvia poland,,73,PL
Lenertz Auction Service,,73,US_ND
Williams III Finis E,,73,US_NH
sonic art productions,,78,DE
Instant Dent Repair,,76,US_ME
Waikiki Surf Club,,79,US_HI
Gannon Molly DDS,,80,US_MT
Siegel Ltd Partner,,65,US_NH
Mike'z Landscape & Tree Service,,78,US_ME
Concert Technologies,,87,US_ME
Cloutier Andrew J,,81,US_ME
Seibel Troy,,81,US_ND
Violette Tree Service LLC,,78,US_NH
Donna L Dickinson,,73,US_ME
Lh Boleky Co,,73,US_WV
Geraldine K Olson,,73,US_ND
Wyoming Transcribing Services Inc,,73,US_WY
Progressive Consultants,,73,US_DC
Angels Calling,,73,US_NH
Ruth T Nakasone,,73,US_HI
Mazziotti Joseph R,,81,US_ME
Lewis Myrna Real Estate,,65,US_WY
Big Sky Tattoo & Body Piercing,,72,US_MT
Rob Shott,,87,US_NH
Tpg And Associates Ltd,,87,US_NH
H S Solutions,,87,US_DC
Analytical Edge Inc,,87,US_RI
B-X Stables LLC,,75,US_WY
Welton Bible Chapel,,86,US_WV
Slater & Zeien,,81,US_DC
Vallee Real Estate,,65,US_ME
Petit Manan Fisheries,,92,US_ME
Glenville Presbyterian Church,,86,US_WV
Multiple Sclerosis Solutions,,83,US_WV
B-Side And Siino Enterprises LLC,,73,US_RI
Brian J Mcgrath,,73,US_ME
Meide & Son,,65,US_ND
Boost It Inc,,73,US_NH
Healing Hands By Tammie Jrgnsn,,73,US_SD
Caci Linda,,80,US_NH
Costco Photo Center,,73,US_NH
Koch Eye Surgicenter Inc,,80,US_RI
Kim's Gift Shop,,59,US_ME
Sleeper Village LLC,,65,US_NH
Rmjp Home Inspections LLC,,73,US_WY
Jay Mculton,,73,US_VT
Maui Soap Company LLC,,73,US_HI
H 2 Energy,,87,US_NH
Sholes & Sholes,,81,US_RI
Swensen Repair Service,,76,US_SD
Cblandcare,,73,US_NH
American Bowling Congress,,79,US_ND
Ksk Group Ltd Partners,,87,US_HI
Lewis Law Firm,,81,US_SD
Hard Tactics Corp,,73,US_HI
Elizabeth A Metz,,73,US_WV
Metallic Records Entertainment,,79,US_DC
Bradley D Holt Attorney,,81,US_NH
Mastermind Technologies Inc,,73,US_DC
Al's Handyman Service,,72,US_MT
Shepard Bookeeping LLC,,87,US_VT
Mccook Baptist Church Sbc,,86,US_SD
East Bangor Community Church,,86,US_ME
Cafe Kaya LLC,,73,US_HI
R-Squared Properties,,65,US_VT
Squareone Mail Inc,,73,US_NH
cast doppiaggio s.r.l.,,79,IT
Guan Quan Co Inc,,73,US_HI
Glendive Cardlock,,73,US_MT
James F Scully,,73,US_NH
Frignoca Ivy L,,81,US_ME
Fiore Stables LLC,,75,US_NH
arago ag,,73,DE
Stoney Hill Corporation,,24,US_WV
J R's Towing & Recovery,,75,US_ME
Lisa B Burke,,80,US_WV
Gorgeous,,72,US_WV
Encore,,87,US_MT
Army Reserve Center,,97,US_WV
B2 Properties LLC,,65,US_ME
Vezina Gilbert MD,,80,US_DC
Gsw Enterprises LLC,,73,US_DE
Gen Monon Hospital,,80,US_WV
Lewis Ronald L DO,,80,US_DE
Openheimer Frans M,,81,US_DC
Amy Sutor,,73,US_DE
Paul O Lavtt,,73,US_ND
Pharmacy Group Of New England Corp,,87,US_ME
Accounting John Young,,87,US_WV
Ernest R Leasure,,73,US_WV
Cecam Associates,,65,US_RI
Abc Notary Public Service,,73,US_ME
Classic Car Wash,,75,US_SD
Green Tree Farm,,78,US_NH
Perlman Ronald S,,81,US_DC
Hoyal Jewelry,,59,US_MT
Mld Marketing Group Inc,,87,US_NH
Cole David,,73,US_DE
Creative Decorating,,73,US_HI
Beau Wennermark Scholarship Fund,,86,US_RI
Dee Northrup,,72,US_NH
Hearne & CO,,73,US_WV
H L Graham & Assoc,,87,US_WV
Virginia Wahl Wahl,,73,US_WY
Main Street Adventures Travel,,86,US_RI
Paul Trusty Consulting,,87,US_MT
Ferrara Christopher,,81,US_HI
Ambrosius Engineering,,87,US_VT
Bscfd Meeting Room,,72,US_SD
Rand R Olsen Cpa,,87,US_HI
Patricia Kraniotis,,73,US_DC
Le Salon 34,,72,US_NH
Kyser Doreen A,,87,US_HI
1007 Maryland Ave Ne Tenants' Association The Inc,,86,US_DC
Tator's Sugar Shack,,73,US_VT
Young American Bowling Al,,79,US_SD
Shekarchi John,,81,US_RI
Elizabeth Lee,,87,US_DE
Whitehall Saddle Club,,79,US_MT
Grime B Gone,,75,US_MT
Frances Hernandez,,87,US_ME
Battiste Aldo A MD,,80,US_MT
Madge Baker,,81,US_ME
Spencer Lumber Inc,,24,US_WV
Heather A Ranck,,73,US_ND
Love Thomas MD,,73,US_ND
Royal Vaughn W,,81,US_DC
Decora Legal Services Pc,,81,US_WY
Green Scene Enterprises,,78,US_NH
Nonas Beauty Shop,,72,US_WV
Rudra Tamm,,81,US_ND
Schlepp's Construction Cleaning,,76,US_SD
Scorpion Gulch Gunsmithing,,76,US_WY
Rethink LLC,,87,US_DC
Maui Professional Protection Inc,,73,US_HI
Ron Oveson,,76,US_SD
Earnshaw Kathleen M,,81,US_NH
Carson Taylor Law Firm,,81,US_MT
studio immobiliare mei srl,,65,IT
Metropolitan Insurance,,64,US_RI
Utc Accounting,,87,US_WY
Shapiro Stephen B,,81,US_DC
Rodriguez Pamela A,,87,US_VT
Barber Studio Phazes,,72,US_DE
Michael Edward Mooney,,73,US_SD
St Christina Catholic Church,,86,US_SD
Mc Corkle Free Will Baptist Church,,86,US_WV
Mountaineer Legal Service,,81,US_WV
Tango Salon & Spa,,72,US_VT
Charles E Anderson Law Office,,81,US_WV
Northern Building Maintenance,,73,US_VT
piano plus,,79,ES
Janet L Scribner,,87,US_DC
K-N Cms,,73,US_WY
Jerald Young,,73,US_DE
Team Creations,,73,US_DC
Limb To Limb,,78,US_ME
Cozy Creek Coffee & Gifts,,59,US_ND
Mac Mine Service,,76,US_WV
Whateley Elizabeth A MD,,80,US_VT
Dennis Helmers,,73,US_ND
Foundation For Pediatrics & Pe,,86,US_VT
Kristen A Tebben,,73,US_ME
csss rouyn-noranda,,80,CA
Powerplay Dj Inc,,79,US_ND
Studio 204,,73,US_RI
Jeanette Johnson Johnson,,73,US_WY
Robert Jackson,,73,US_WV
Xu's Family Corporation,,73,US_NH
Mike Bergen,,73,US_NH
Joe Rhodes Enterprises Inc,,73,US_MT
Eagle Maintenance & Janitorial Services Inc,,73,US_DC
Development Services Ltd,,65,US_DC
Andrea Shambo,,80,US_MT
St Paul's Catholic Parish,,86,US_SD
Providence School Department,,73,US_RI
Genie Green Games Inc,,73,US_DE
Paragon Group,,87,US_DE
Jd Shopping Solutions Inc,,65,US_MT
American Legion Auxilliary Department Of Nh Inc,,86,US_NH
American Home Inspection Techs,,65,US_DE
Baker Pumpkins,,16,US_SD
Parker Joshua,,81,US_VT
Wildlife Unlimited,,76,US_SD
Duffy Patrick K,,81,US_SD
Royal L Casto,,73,US_WV
Daniel C Williams,,73,US_ND
Resource Personnel Services,,73,US_WV
Eduardo A Balarezo Law Office,,81,US_DC
Peterson Power Systems In,,73,US_DE
The Concretist,,87,US_WY
Kirk Pierce,,78,US_MT
Benedict Consulting Ltd,,87,US_NH
Brooks Roy,,86,US_WV
Louise Murphy Md,,80,US_ND
Primitives R Us,,73,US_WV
Dakota Adjusters & Appraisals,,64,US_ND
Peluso W Mark MD,,80,US_VT
Park County Title Insurance,,64,US_WY
Blaylock's Restaurant Service Inc,,76,US_ME
Fogle Martin A MD,,80,US_RI
Maine Coast Photo Inc,,73,US_ME
Eric H Richmond,,73,US_ME
Newport By Segway Inc,,47,US_RI
Copper Mountain Imaging LLC,,80,US_MT
Lawrence P Kropp,,73,US_ND
sheltered housing limited,,80,ES
